blood clots|C0087086
clot, blood|C0087086
ulcer, oral|C0149745
oral mucosal ulcerations|C0149745
oral ulcers|C0149745
ulcer of mouth|C0149745
oral ulcerations|C0149745
mouth--ulcers|C0149745
oral mucosal ulceration|C0149745
sores mouth|C0149745
oral ulcer|C0149745
oral ulceration|C0149745
mouth ulcers|C0149745
ulceration mouth|C0149745
ulcer of oral mucosa|C0149745
ulcers, mouth|C0149745
mouth ulcerations|C0149745
oral sore|C0149745
mouth sore|C0149745
ulceration of oral mucosa|C0149745
mouth sores|C0149745
ulcer, mouth|C0149745
mouth ulcer|C0149745
ulcer mouth|C0149745
ulceration of mouth|C0149745
ulcers, oral|C0149745
oral sores|C0149745
mouth ulceration|C0149745
migraine headache|C0149931
headache, migraine|C0149931
headaches, migraine|C0149931
disorder migraine|C0149931
migraine, unspecified|C0149931
migraine, nos|C0149931
headache migraines|C0149931
disorder, migraine|C0149931
disorders, migraine|C0149931
migraine headaches|C0149931
migraine nos|C0149931
migraine syndrome|C0149931
migraine disorders|C0149931
disorders migraine|C0149931
headache migrainous|C0149931
headache migraine|C0149931
migraine type headaches|C0149931
migrainous headache|C0149931
migraine|C0149931
migraine syndromes|C0149931
migraine disorder|C0149931
migraines|C0149931
broken skin|C0150077
skin breakdown|C0150077
defect in skin surface|C0150077
present|C0150312
of presence|C0150312
found|C0150312
presence of|C0150312
caring|C0150499
stiff neck|C0151315
neck stiff|C0151315
neck stiffness|C0151315
neck rigid|C0151315
cervical rigidity|C0151315
neck rigidity|C0151315
ns - neck stiffness|C0151315
stiffness of neck|C0151315
rigidity neck|C0151315
face puffiness|C0151602
faces swelling|C0151602
face swelling|C0151602
puffiness face|C0151602
swelling face|C0151602
swollen face|C0151602
facial swelling|C0151602
swelling of face|C0151602
facial puffiness|C0151602
discolouration of skin|C0151907
discoloration skin|C0151907
discolouration skin|C0151907
skin dyschromia|C0151907
skin discoloration|C0151907
dyschromia, unspecified|C0151907
skin discolouration|C0151907
discoloration of skin|C0151907
dyschromia|C0151907
anhydrotic skin|C0151908
skin dry|C0151908
skin dryness|C0151908
dry skin|C0151908
congestion of nasal sinus, nos|C0152029
congestion of nasal sinus|C0152029
nasal sinus congestion|C0152029
sinus congestion, nos|C0152029
sinus congestion|C0152029
skin irritation|C0152030
skin irritation, nos|C0152030
irritation skin|C0152030
urine hesitancy|C0152032
hesitancy|C0152032
delay when starting to pass urine|C0152032
difficulty with flow|C0152032
urinary hesitancy|C0152032
urinary hesitation|C0152032
hesitancy of micturition|C0152032
urination hesitancy|C0152032
delays in starting urination|C0152032
difficulty initiating urination|C0152032
hesitancy with urination|C0152032
hesitancy urination|C0152032
urinary hesistancy|C0152032
adjustment reaction with anxious mood|C0154587
adjustment disorders, with anxiety|C0154587
adjustment disorder anxiety|C0154587
adjustment anxious disorder mood|C0154587
adjustment disorder with anxiety|C0154587
adjustment disorder with anxious mood|C0154587
irregular cycle intervals|C0156404
irregular menstrual cycle|C0156404
irregular uterine bleeding|C0156404
irregular menstrual cycles|C0156404
irregular menstrual bleeding|C0156404
menstrual periods irregular|C0156404
irregular menstrual periods|C0156404
irregular menstrual period|C0156404
irregular menstruation|C0156404
irregular menstrual cycle intervals|C0156404
menses, irregular|C0156404
variable menstrual cycle|C0156404
irregular menses|C0156404
menses irregular|C0156404
irregular menstruations|C0156404
menstrual irregularity|C0156404
irregular periods nos|C0156404
irregular menstruation, unspecified|C0156404
irregular period|C0156404
menstruation irregular|C0156404
irregularity, menstrual|C0156404
menstrual irregularities|C0156404
irregular cycle menstruation|C0156404
menstruation, irregular|C0156404
irregular periods|C0156404
malnourishment|C0162429
nutrition poor|C0162429
disorder of nutrition|C0162429
deficiencies disorders nutritional|C0162429
undernutrition|C0162429
underfed|C0162429
deficiency nutritional|C0162429
deficiency|C0162429
undernutrition, nos|C0162429
nutritional deficiency|C0162429
nutritional deficiencies|C0162429
poor nutrition|C0162429
malnutrition|C0162429
acquired deficiency|C0162429
undernutrition syndrome, nos|C0162429
deficiencies nutritional|C0162429
malnourishments|C0162429
deficiency state|C0162429
undernourished|C0162429
malnutrition nos|C0162429
malnutrition syndrome|C0162429
deficit, nos|C0162429
dietary deficiency|C0162429
deficiency disorders nutritional|C0162429
undernutrition syndrome|C0162429
malnourished|C0162429
baseline dental cement|C0168634
baselines|C0168634
baseline|C0168634
airway equipments|C0178987
airways|C0178987
airway equipment|C0178987
airway device|C0178987
airway devices|C0178987
airway|C0178987
aw - airway|C0178987
artificial airways|C0178987
airway device, nos|C0178987
artificial airway|C0178987
surgical mask|C0181758
masks, operating room|C0181758
mask surgical|C0181758
surgical face mask|C0181758
masks, surgical|C0181758
mask, surgical|C0181758
surgical masks|C0181758
acute onset pain|C0184567
pain acute|C0184567
acute pains|C0184567
rndx acute pain|C0184567
pain, acute|C0184567
acute pain nos|C0184567
pains, acute|C0184567
acute pain|C0184567
mechanically assisted breathing|C0199470
ventilation mechanical|C0199470
mechanical ventilation|C0199470
ventilation, mechanical|C0199470
ventilation artificial|C0199470
mechanically assisted ventilation|C0199470
mechanical ventilations|C0199470
mechanical respiratory assist|C0199470
respiratory assist, mechanical|C0199470
mechanical ventilation nos|C0199470
mechanical ventilation, nos|C0199470
ventilations, mechanical|C0199470
c.a.t. scan of thorax|C0202823
chest ct|C0202823
cat scan of thorax|C0202823
ct chest scan|C0202823
chest ct scans|C0202823
tomography with use of computer, x-rays, and camera of thorax|C0202823
ct of chest|C0202823
computerized tomography, thorax|C0202823
computerized axial tomography of thorax|C0202823
chest ct scan|C0202823
ct chest|C0202823
ct scan of chest|C0202823
ct of thoracic region|C0202823
computerized tomography of thorax|C0202823
thorax cat|C0202823
ct scan chest|C0202823
computerised tomogram thorax|C0202823
thorax ct|C0202823
ct scan of the chest|C0202823
computed tomography of chest|C0202823
ct of thorax|C0202823
ct thorax|C0202823
computerized tomogram thorax|C0202823
ct scan of thorax|C0202823
stiff muscles|C0221170
muscle stiffness|C0221170
stiff|C0221170
muscular stiffness|C0221170
muscles stiffness|C0221170
stiffness muscle|C0221170
pain mouth|C0221776
mouth pains|C0221776
cavity oral pain|C0221776
oral cavity pain|C0221776
oral pain|C0221776
painful mouth|C0221776
pain oral|C0221776
mouth painful|C0221776
mouth pain|C0221776
pain in oral cavity|C0221776
feeling unwell|C0231218
feeling tired or poorly|C0231218
feels unwell|C0231218
feels poorly|C0231218
general malaise|C0231218
feel bad|C0231218
vague ill health|C0231218
not feeling well|C0231218
feels off-colour|C0231218
vague bodily discomfort|C0231218
felt generally ill|C0231218
feels off-color|C0231218
malaise generalized|C0231218
ill-defined experience|C0231218
malaise|C0231218
malaise nos|C0231218
discomfort bodily|C0231218
feeling lifeless|C0231218
does not feel right|C0231218
not feeling great|C0231218
feeling bad|C0231218
feeling miserable|C0231218
generally unwell|C0231218
feel ill|C0231218
feeling poorly|C0231218
feels awful|C0231218
ill feeling|C0231218
feeling ill|C0231218
general feeling of illness|C0231218
inadequate weight gain|C0231246
failure weight gain|C0231246
faltering weight|C0231246
weight gaining|C0231246
weight gain unable|C0231246
weight gain poor|C0231246
low weight gain|C0231246
put weight|C0231246
putting weight|C0231246
unable to gain weight|C0231246
gaining weight|C0231246
poor weight gain|C0231246
not gaining weight|C0231246
not putting on weight|C0231246
weight gain failure|C0231246
weight faltering|C0231246
failure to gain weight|C0231246
increased stress|C0231298
rndx activity intolerance|C0231367
activity intolerance|C0231367
moderate anxiety|C0231402
antalgic gait|C0231685
antalgic limp|C0231685
gonalgia|C0231749
pain in the knees|C0231749
pain of joint of knee|C0231749
arthralgia of knee/patella/tibia/fibula|C0231749
aching knees|C0231749
aching knee|C0231749
pain in knee|C0231749
pain of knee region|C0231749
knee pain|C0231749
knee joint pain|C0231749
knee pain musculoskeletal|C0231749
knees aching|C0231749
knee pains|C0231749
pain in unspecified knee|C0231749
painful knee|C0231749
arthralgia of knee|C0231749
pain knee|C0231749
knee arthralgia|C0231749
musculoskeletal knee pain|C0231749
aching in knees|C0231749
pain in heel|C0231780
heel pain|C0231780
talalgia|C0231780
functional dyspnoea|C0231807
dyspnoea on effort|C0231807
difficulty breathing while active|C0231807
functional dyspnea|C0231807
shortness of breathing upon physical activity|C0231807
dyspnea on effort|C0231807
dyspnoea exertional|C0231807
difficulty breathing during exertion|C0231807
exertional dyspnoea|C0231807
shortness of breath exertion|C0231807
exertional dyspnea|C0231807
dyspnea with exertion|C0231807
dyspnea on exertion|C0231807
shortness of breath on exertion|C0231807
exercise dyspnoea|C0231807
exercise dyspnea|C0231807
dyspnoea on exertion|C0231807
short of breath on exertion|C0231807
exertion dyspnea|C0231807
soboe - shortness of breath on exertion|C0231807
exertional breathlessness|C0231807
shortness of breath during exercise|C0231807
dyspnea, exertional|C0231807
dyspnea exertional|C0231807
breathlessness on exertion|C0231807
dyspnea during exertion|C0231807
tachypnea nos|C0231835
tachypnea|C0231835
rapid breathing|C0231835
respiratory rate high|C0231835
tachypnoea|C0231835
rapid respiration|C0231835
tachypneas|C0231835
rapid respirations|C0231835
tachypnoeic|C0231835
increased respiratory rate|C0231835
increased respiratory rate or depth of breathing|C0231835
fast breathing|C0231835
breathing rate increased|C0231835
increase in respiratory rate|C0231835
respiratory rate increased|C0231835
polypnea|C0231835
respiration rate increased|C0231835
tachypneic|C0231835
cough, paroxysmal|C0231911
paroxysmal cough|C0231911
paroxysm of coughing|C0231911
a paroxysmal cough was observed|C0231911
coughing paroxysms|C0231911
cough paroxysms|C0231911
fit of coughing|C0231911
coughing fits|C0231911
bout of coughing|C0231911
coughing paroxysmal|C0231911
systolic murmur, nos|C0232257
murmur systolic|C0232257
systolic heart murmur|C0232257
murmur-systolic|C0232257
heart murmur, systolic|C0232257
heart murmurs systolic|C0232257
systolic bruit|C0232257
functional murmur systolic|C0232257
murmur, systolic|C0232257
systolic murmurs|C0232257
systolic murmur nos|C0232257
murmurs, systolic|C0232257
systolic murmur|C0232257
sm - systolic murmur|C0232257
chest pain, exertional|C0232288
exertional chest pain|C0232288
chest pain exertional|C0232288
chest pain starting with exertion|C0232288
chest pain on exertion|C0232288
food appetite, decreased|C0232462
poor appetite|C0232462
decrease appetite|C0232462
appetite poor|C0232462
loss of appetite|C0232462
hyporexia|C0232462
decrease in appetite|C0232462
appetite decrease|C0232462
decreased food appetite|C0232462
appetite decreased nos|C0232462
reduced appetite|C0232462
inappetence|C0232462
decreased appetite|C0232462
appetite reducing|C0232462
appetite decreased|C0232462
appetites decrease|C0232462
appetite decreasing|C0232462
refluxing|C0232483
refluxed|C0232483
refluxs|C0232483
reflux|C0232483
reflux, nos|C0232483
abdominal discomfort|C0232487
abdomen discomfort|C0232487
discomfort abdominal|C0232487
abdominal pain upper|C0232492
abdomen upper pain|C0232492
upper abdomen pain|C0232492
upper abdominal pain|C0232492
pain localised to upper abdomen|C0232492
upper abdominal pain, unspecified|C0232492
pain localized to upper abdomen|C0232492
pain upper abdomen|C0232492
abdominal pain, upper|C0232492
luq ruq abdominal pain|C0232492
abdominal pains upper|C0232492
abdomen pain upper|C0232492
psychiatric symptom|C0233401
psychiatric symptom, nos|C0233401
mental symptoms|C0233401
psychiatric symptoms|C0233401
psychiatric symptom nos|C0233401
mental symptom|C0233401
symptoms psychiatric|C0233401
psychiatrics symptoms|C0233401
flat affect|C0233471
affect flat|C0233471
affect shallowness|C0233471
dysphoria|C0233477
mood dysphoric|C0233477
dysphoric mood|C0233477
behavioural disturbances|C0233514
behavioral/psychiatric abnormalities|C0233514
behaviour problems|C0233514
abnormal behavior, nos|C0233514
problem behaviour|C0233514
behavior problem|C0233514
not acting normal|C0233514
psychiatric disorders|C0233514
psychiatric disturbances|C0233514
not acting self|C0233514
abnormal conduct, nos|C0233514
behavioral problems|C0233514
strange behaviour|C0233514
strange behavior|C0233514
problem behaviors|C0233514
behaviors problem|C0233514
behavioural concern|C0233514
behavioral problem|C0233514
abnormal conduct|C0233514
abnormal behaviour nos|C0233514
behavior problems|C0233514
behavioural abnormality|C0233514
problem behavior|C0233514
problem, behavioral|C0233514
behaviours problem|C0233514
behavioural/psychiatric abnormality|C0233514
behavioral disturbance|C0233514
behavioural problems|C0233514
abnormal behaviour|C0233514
behavioral disturbances|C0233514
problems behavior|C0233514
abnormal behavior nos|C0233514
behavioural problem|C0233514
problems, behavioral|C0233514
behavioral abnormality|C0233514
behavior abnormal|C0233514
behavior, problem|C0233514
behaviors, problem|C0233514
behaviour abnormal|C0233514
abnormal behavior|C0233514
disturbance of conation, nos|C0233514
behavioral concern|C0233514
disturbance of conation|C0233514
behaviour problem|C0233514
behavioral abnormalities|C0233514
bradykinesis|C0233565
slow movement|C0233565
bradykinesia|C0233565
slow movements|C0233565
slowness of movements|C0233565
slowed movement|C0233565
slow physical movement|C0233565
bradykinesias|C0233565
foot tapping|C0233585
ritual compulsion|C0233622
rituals|C0233622
ritual|C0233622
compulsive ritualistic behaviour|C0233622
compulsion expressed as ritual|C0233622
compulsive ritualistic behavior|C0233622
impairment speech|C0233715
has difficulty with speech|C0233715
difficulties in speech|C0233715
speech abnormality, nos|C0233715
speech impediment|C0233715
speech impairment nos|C0233715
impediments speech|C0233715
impairs speech|C0233715
impaired speech|C0233715
speech difficulties|C0233715
disturbance in speech, nos|C0233715
speech disturbance|C0233715
speech disturbances|C0233715
speech difficulty|C0233715
speech disturbance nos|C0233715
speech impaired|C0233715
speech abnormalities|C0233715
unspecified speech disturbances|C0233715
difficulties speech|C0233715
impair speech|C0233715
disturbance in speech|C0233715
abnormalities speech|C0233715
impairments speech|C0233715
speech abnormality|C0233715
speech impairment|C0233715
hallucinations auditory|C0233762
hallucinations of sound|C0233762
auditory hallucination|C0233762
hallucinations, auditory|C0233762
auditory hallucinations|C0233762
hearing sounds|C0233762
hallucination, auditory|C0233762
hallucination auditory|C0233762
see thing|C0233763
visual hallucination|C0233763
visual hallucinations|C0233763
hallucinations, visual|C0233763
hallucination, visual|C0233763
seeing thing|C0233763
see things|C0233763
hallucination visual|C0233763
hallucinations visual|C0233763
seeing things|C0233763
sore pain|C0234233
tenderness|C0234233
tenderness nos|C0234233
tender pain|C0234233
sore, painful|C0234233
soreness|C0234233
sore to touch|C0234233
slurred|C0234518
speech slurred|C0234518
slur speech|C0234518
speech slur|C0234518
slurring speech|C0234518
slurring|C0234518
slurs|C0234518
scamping speech|C0234518
clipped speech|C0234518
speech-slurring|C0234518
slurred speech|C0234518
singing|C0234857
sings|C0234857
dizziness standing up|C0234987
dizziness upon standing|C0234987
orthostatic dizziness|C0234987
dizziness upon standing up|C0234987
postural lightheadedness|C0234987
dizziness stand|C0234987
dizziness standing|C0234987
dizzy on standing|C0234987
dizziness postural|C0234987
dizziness stand up|C0234987
postural dizziness|C0234987
dizzy standing|C0234987
dizziness on standing up|C0234987
cold feelings|C0235150
feel cold|C0235150
feels cold|C0235150
feeling cool|C0235150
cold feeling|C0235150
systemic symptoms feels cold|C0235150
cool feels|C0235150
feeling cold|C0235150
cold feel|C0235150
eyes red|C0235267
eyes redness|C0235267
redness of eye|C0235267
redness of the eyes|C0235267
red eye|C0235267
redness of eyes|C0235267
red eyes|C0235267
eye redness|C0235267
eye red|C0235267
pain right upper quandrant|C0235299
pain right upper quadrant|C0235299
hypochondrium pain right|C0235299
pain upper right quadrant|C0235299
ruq abdominal pain|C0235299
pain quadrant right upper|C0235299
abdominal pain right upper quadrant|C0235299
ruq pain|C0235299
right upper quandrant pain|C0235299
right upper quadrant pain|C0235299
right upper quadrant abdominal pain|C0235299
upper right quadrant pain|C0235299
abdomen ruq pain|C0235299
abdominal pain, right upper quadrant|C0235299
sore tummy|C0235309
stomachaches|C0235309
upset stomach|C0235309
stomach upsets|C0235309
aches stomach|C0235309
discomfort stomach|C0235309
tummy ache|C0235309
upset tummy|C0235309
stomach discomfort|C0235309
stomachs upset|C0235309
aches belly|C0235309
aches tummy|C0235309
stomach upset|C0235309
belly ache|C0235309
stomach ache|C0235309
ache stomach|C0235309
ache tummy|C0235309
oligopnea|C0235546
hypopnoea|C0235546
hypopnoeas|C0235546
hypopnea|C0235546
oligopnoea|C0235546
slow shallow breathing|C0235546
hypopneas|C0235546
edema of legs|C0235886
oedema legs|C0235886
legs edema|C0235886
leg edema|C0235886
of leg edema|C0235886
oedema of legs|C0235886
edema leg|C0235886
edema of leg|C0235886
legs oedema|C0235886
oedema leg|C0235886
leg oedema|C0235886
oedema of leg|C0235886
edema legs|C0235886
pains scrotal|C0236078
scrotum painful|C0236078
pain scrotum|C0236078
scrotal pain|C0236078
pain in the scrotum|C0236078
scrotum pain|C0236078
pain of scrotum|C0236078
pain scrotal|C0236078
pain in scrotum|C0236078
hallucinogen persistent perception disorder|C0236720
flashback phenomenon|C0236720
hallucinogen persisting perception disorder|C0236720
flashbacks|C0236720
posthallucinogen perception disorder|C0236720
flashback|C0236720
peeling|C0237849
peeling skin|C0237849
skin peeling|C0237849
scales|C0237849
peeling skins|C0237849
exfoliation, nos|C0237849
exfoliation was seen|C0237849
exfoliation of skin|C0237849
shedding of scales|C0237849
peels|C0237849
skin desquamation|C0237849
exfoliation nos|C0237849
scaling of skin, nos|C0237849
desquamative state|C0237849
desquamation of skin|C0237849
skin scales|C0237849
skin scaling|C0237849
skin peel|C0237849
desquamation was seen|C0237849
peeling of skin|C0237849
skin desquamation nos|C0237849
desquamation|C0237849
desquamation, nos|C0237849
scaling|C0237849
exfoliate|C0237849
skin exfoliation|C0237849
skin appearance peeling|C0237849
exfoliated|C0237849
exfoliating|C0237849
flaking of skin|C0237849
scaly skin|C0237849
flaking skin|C0237849
scales were seen|C0237849
exfoliation|C0237849
scaling of the skin|C0237849
scaling skin|C0237849
desquamation, function|C0237849
dropping of scales|C0237849
skin flaking|C0237849
scaling of skin|C0237849
sharp pain chest|C0238995
chest pain sharp|C0238995
sharp, shooting, knifelike chest pain|C0238995
chest pain, sharp|C0238995
chest pains sharp|C0238995
sharp chest pain|C0238995
musculoskeletal elbow pain|C0239266
pain elbow|C0239266
pain in unspecified elbow|C0239266
elbows pain|C0239266
elbow pain|C0239266
pain in elbow|C0239266
pain in the elbows|C0239266
elbow pains|C0239266
peripheral oedema of lower extremity|C0239340
pedal edema|C0239340
lower limb oedema|C0239340
lower extremities edema|C0239340
oedema of lower extremities|C0239340
edema of lower limb|C0239340
extremity edema, lower|C0239340
hindlimb edema|C0239340
fluid accumulation in lower limbs|C0239340
lower extremity edema|C0239340
edema of the lower limbs|C0239340
oedema of the lower limbs|C0239340
edema lower limb|C0239340
edema of lower extremities|C0239340
pedal oedema|C0239340
edema of lower extremity|C0239340
edema lower extremity|C0239340
edema extremities lower|C0239340
lower limb edema|C0239340
peripheral edema of lower extremity|C0239340
oedema lower limb|C0239340
oedema of lower limb|C0239340
lower leg swelling|C0239340
oedema of lower extremity|C0239340
leg oedema|C0239340
foot numbness|C0239649
numbness foot|C0239649
feet numbness|C0239649
numbness in feet|C0239649
numbness in foot|C0239649
numbness feet|C0239649
numbness of foot|C0239649
grimaces|C0239779
grimacing|C0239779
grimace|C0239779
grimacing nos|C0239779
numbness of hand|C0239832
hand numbness|C0239832
hands numbness|C0239832
numbness in hand|C0239832
change in personality|C0240735
personality change, nos|C0240735
personality change|C0240735
changes personality|C0240735
personality changes|C0240735
left pain shoulder|C0241039
pain in left shoulder|C0241039
shoulder pain left|C0241039
shoulder pain, left|C0241039
left shoulder joint pain|C0241039
left shoulder pain|C0241039
pain of left shoulder joint|C0241039
sensation of burning of skin|C0241057
sensation of burning skin|C0241057
burning sensation skin|C0241057
of skin burning|C0241057
dysesthesia|C0241057
skin sensation burning|C0241057
skin burning sensation|C0241057
burning sensation of skin|C0241057
burning sensation|C0241057
burning skin|C0241057
burning of skin|C0241057
burning skin sensation|C0241057
burning sensations skin|C0241057
tenderness skin|C0241164
skin tender|C0241164
tender skin|C0241164
skin tenderness|C0241164
skin thickening|C0241165
skin texture thickened|C0241165
thickening skin|C0241165
skin thickened|C0241165
thickened skin|C0241165
thick skin|C0241165
pachydermia|C0241165
thickening of skin|C0241165
skin thick|C0241165
of skin thickening|C0241165
skinned thick|C0241165
pain in the thigh|C0241374
thigh pain|C0241374
limb pain thigh|C0241374
pain in unspecified thigh|C0241374
meralgia|C0241374
pain in thigh|C0241374
musculoskeletal thigh pain|C0241374
pain in toe|C0241416
musculoskeletal toe pain|C0241416
pains toe|C0241416
limb pain toe|C0241416
pain toes|C0241416
toe pain|C0241416
pain toe|C0241416
toes pain|C0241416
difficulty in micturition|C0241705
stranguria|C0241705
difficulties with micturition|C0241705
voiding difficulty|C0241705
problem with urination|C0241705
difficulty urinary|C0241705
micturition difficulties|C0241705
painful urging to urinate|C0241705
difficulty in urination|C0241705
difficulty voiding|C0241705
urinary difficulty|C0241705
difficulties urination|C0241705
spastic dysuria|C0241705
problem with micturition|C0241705
problems urination|C0241705
difficulties urinating|C0241705
difficulties urinary|C0241705
difficulty with urination|C0241705
urinating difficulty|C0241705
urination difficulty|C0241705
urination problem|C0241705
difficulty urination|C0241705
difficulty urinating|C0241705
difficulty with micturition|C0241705
difficulty passing urine|C0241705
dysuria, spastic|C0241705
difficulty urinate|C0241705
strangury|C0241705
micturition problems|C0241705
difficulty in voiding|C0241705
difficulty keeping balanced|C0241981
problems with balance|C0241981
balance problems|C0241981
loss balance|C0241981
difficulty keeping one's balance|C0241981
impairment of balance|C0241981
unable to balance|C0241981
impaired balance|C0241981
balance loss|C0241981
balance impairment|C0241981
problem with balance|C0241981
difficulty maintaining balance|C0241981
loss of balance|C0241981
oxygen deficiencies|C0242184
hypoxic|C0242184
deficiency, oxygen|C0242184
oxygen decrease|C0242184
deficiencies, oxygen|C0242184
decreased oxygen supply|C0242184
oxygen deficiency|C0242184
hypoxia|C0242184
erectile abnormalities|C0242350
erection dysfunction|C0242350
male sexual impotence|C0242350
erectile dysfunction nos|C0242350
dysfunction erectile|C0242350
erectile dysfunction|C0242350
dysfunction, erectile|C0242350
impotence nos|C0242350
erectile dysfunctions|C0242350
dysfunctioning erectile|C0242350
male erectile dysfunction|C0242350
male impotence|C0242350
male erectile dysfunction, unspecified|C0242350
erectile disturbance|C0242350
erection failure|C0242350
impotence|C0242350
sexual impotence, male|C0242350
impotence, male|C0242350
impotence, nos|C0242350
difficulty getting a full erection|C0242350
difficulty getting an erection|C0242350
penile erection impairment|C0242350
impotent|C0242350
impotence, male sexual|C0242350
sexual impotence, nos|C0242350
failure of erection|C0242350
male erectile disorder|C0242350
erectile disorder|C0242350
dysfunction erection|C0242350
sexual impotence|C0242350
abnormal erection|C0242350
pharynx discomfort|C0242429
throat, sore|C0242429
throat discomfort|C0242429
throat pain|C0242429
pharyngeal pain|C0242429
sore throat nos|C0242429
pain pharynx|C0242429
sore throats|C0242429
pain in throat|C0242429
sore throat, nos|C0242429
faucitis|C0242429
throat sore|C0242429
sore symptoms throat|C0242429
sore throat|C0242429
throat soreness|C0242429
sorethroat|C0242429
sore throat symptom|C0242429
pain throat|C0242429
pain in the pharynx|C0242429
sore symptom throat|C0242429
disease progression|C0242656
course illness|C0242656
disease progression nos|C0242656
progression, disease|C0242656
disease progressions|C0242656
progression|C0242656
disease course|C0242656
disorder course|C0242656
progressions, disease|C0242656
course of disorder|C0242656
courses disease|C0242656
course of illness|C0242656
disease transmissions|C0242781
infectious disease transmission|C0242781
transmission, infectious disease|C0242781
transmission, communicable disease|C0242781
transmission|C0242781
transmitted|C0242781
diseases transmission|C0242781
of disease transmission|C0242781
infection transmission|C0242781
transmission of infectious disease|C0242781
diseases of transmission|C0242781
disease transmission|C0242781
transmission, pathogen|C0242781
disease transmission, communicable|C0242781
disease transmission, infectious|C0242781
transmission disease|C0242781
communicable diseases--transmission|C0242781
pathogen transmission route|C0242781
transmission, infection|C0242781
communicable disease transmission|C0242781
pathogen transmission|C0242781
transmission of disease|C0242781
muscular fatigue|C0242979
muscles tire easily|C0242979
muscle tiredness|C0242979
fatigue muscle|C0242979
fatigue, muscle|C0242979
fatigue, muscular|C0242979
fatigue muscles|C0242979
muscle fatigue|C0242979
muscular fatigue, nos|C0242979
chest pain atypical|C0262384
atypical chest discomfort|C0262384
atypical chest pain|C0262384
personal medical history|C0262926
history medical|C0262926
medical history|C0262926
past medical history|C0262926
history of|C0262926
medical history of|C0262926
personal health record|C0262926
history|C0262926
personal history|C0262926
bloods occult stool|C0266813
stool guaiac test positive|C0266813
stool heme|C0266813
stool heme positive|C0266813
positive heme stool|C0266813
heme stool|C0266813
stool guaiac positive|C0266813
fecal occult blood positive|C0266813
fob positive|C0266813
stool occult blood|C0266813
blood occult stool|C0266813
fecal occult blood|C0266813
positive occult stool blood test|C0266813
stool guaiac|C0266813
guaiac positive stools|C0266813
occult blood stool|C0266813
guaiac positive stool|C0266813
occult blood loss|C0266813
occult blood in stools|C0266813
guaiac stool|C0266813
occult blood in feces|C0266813
guaiac stools|C0266813
guaiac-positive stools|C0266813
guaiac stool test positive|C0266813
heme positive stools|C0266813
heme positive stool|C0266813
faecal occult blood positive|C0266813
occult fecal blood|C0266813
occult blood positive stool|C0266813
occult blood in stool|C0266813
difficulty swallowing during oropharyngeal phase|C0267071
pharyngeal dysphagia|C0267071
dysphagia, oropharyngeal phase|C0267071
oropharyngeal dysphagia|C0267071
dysphagia, oropharyngeal|C0267071
oral pharyngeal dysphagia|C0267071
oropharyngeal phase dysphagia|C0267071
oral-pharyngeal dysphagia|C0267071
transfer dysphagia|C0267071
fluids retention|C0268000
retentions of fluids|C0268000
fluid retention nos|C0268000
retention of fluid|C0268000
body fluid retention|C0268000
fluid retention|C0268000
water retention|C0268000
acute infections|C0275518
acute infection|C0275518
acute infectious disease|C0275518
infection acute|C0275518
nebulous urine|C0278034
urine is cloudy|C0278034
cloudy urine|C0278034
urine looks cloudy|C0278034
clouded urine|C0278034
urine cloud|C0278034
urine clouding|C0278034
urine cloudy|C0278034
altered mental status|C0278061
alter mental status|C0278061
mental status altered|C0278061
abnormal mentation|C0278061
mental impairment|C0278061
mental state abnormal|C0278061
reduced mental health|C0278061
abnormal mental state|C0278061
mental subnormality|C0278061
diminished mental health|C0278061
anaesthesia|C0278134
anesthesia|C0278134
sensory anesthesia|C0278134
anesthesias|C0278134
sensory loss|C0278134
sensory anaesthesia|C0278134
absence of sensation|C0278134
lack of sensation|C0278134
pain mild|C0278138
mild pain|C0278138
pain severe|C0278140
severe pain|C0278140
pains severe|C0278140
pains shooting|C0278146
lightning pains|C0278146
shooting pain|C0278146
lightning pain|C0278146
pain shooting|C0278146
nerve pain root|C0278147
root nerve pain|C0278147
root signature|C0278147
radicular pain|C0278147
nerve root pain|C0278147
skin swelling|C0281982
skin swelling of|C0281982
cutaneous swelling|C0281982
swelling of skin|C0281982
swelling skin|C0281982
gait difficulty|C0311394
difficulties walk|C0311394
ambulatory difficulties|C0311394
walking problems|C0311394
walking difficulty|C0311394
problems walking|C0311394
difficulties, ambulation|C0311394
ambulation difficulty|C0311394
impaired walking|C0311394
difficulties, ambulatory|C0311394
difficulty in walking|C0311394
difficulty, ambulation|C0311394
difficulties walking|C0311394
walking difficulties|C0311394
ambulatory difficulty|C0311394
problem with walking|C0311394
ambulation difficulties|C0311394
walking disability|C0311394
difficulty walking|C0311394
difficulty ambulation|C0311394
difficulties gait|C0311394
walking, difficulty|C0311394
pfizer|C0331888
tissue infiltration, nos|C0332448
infiltrated|C0332448
local infiltration|C0332448
infiltrate|C0332448
infiltration|C0332448
tissue infiltration|C0332448
infiltration, nos|C0332448
infiltrate, nos|C0332448
infiltrating|C0332448
infiltration into tissue|C0332448
infiltrates|C0332448
macular lesion|C0332573
macula|C0332573
macule|C0332573
flat, discolored area of skin|C0332573
maculae|C0332573
macular lesions|C0332573
macule, nos|C0332573
macules|C0332573
flat, discoloured area of skin|C0332573
